text_len,sender_importance,deadline_hours,est_duration_min,ambiguity,school_topic,work_topic,noise,difficulty
838,4,3,75,0.9133372117734216,0,1,0.1309543543732453,0.948002327064053
416,4,18,93,0.5987256741991663,0,1,0.16712466459807623,0.3592354045194998
128,2,64,126,0.29032607065310156,1,0,-0.7720566813438735,0.17419564239186094
764,2,115,137,0.19454464199979737,1,1,1.4624119799360813,0.3167267851998784
49,3,75,40,0.684947529354962,1,0,0.022221756838757645,0.41096851761297715
776,4,97,178,0.771253934712873,1,1,0.5347400088825501,0.6627523608277237
62,4,57,30,0.9125847649174004,1,0,0.4244545644221665,0.5475508589504402
222,1,115,60,0.9057165835331052,1,1,0.40393297872749906,0.5434299501198632
611,4,113,72,0.339280166115716,1,0,-1.0040967655580653,0.40356809966942964
942,2,27,68,0.603876931505784,1,0,-0.0064004825718728,0.5623261589034705
420,5,103,73,0.10151918585899378,1,0,2.2807442904271404,0.06091151151539626
138,4,4,68,0.09446255016379745,1,1,1.5871687179536569,0.2566775300982785
248,5,71,86,0.07146856680054658,0,1,0.15700766066935012,0.04288114008032795
898,4,53,140,0.9271442460879121,1,0,-0.36686445101509413,0.7562865476527472
732,3,37,151,0.15243242622749353,1,0,-2.2177795907900246,0.2914594557364961
118,1,112,72,0.48232619848862857,0,1,-0.4973361802212602,0.28939571909317713
397,2,80,57,0.43307236479440725,1,1,-0.0784191075724209,0.25984341887664436
279,5,18,126,0.32477110962665445,1,0,-0.3173164602261435,0.19486266577599268
194,2,18,24,0.5377306523514364,0,0,-0.24768242071085064,0.3226383914108618
849,1,15,88,0.002790890473588603,1,0,0.6224313498578122,0.20167453428415316
625,2,37,51,0.3801493383195974,1,0,-1.0003557243905883,0.42808960299175847
195,3,10,115,0.47934406046965405,0,0,0.27265171612898786,0.48760643628179245
657,4,33,27,0.8033043862053005,0,1,-0.11025886446707536,0.6819826317231803
425,5,92,151,0.7009634293016453,0,0,-0.882303514506964,0.4205780575809872
80,5,105,59,0.8497618040179573,0,0,1.674104773207668,0.5098570824107743
460,3,94,99,0.3762982352651212,0,1,0.7478098853091707,0.2257789411590727
201,3,60,109,0.14090552779738852,1,1,-0.786399790184677,0.08454331667843311
260,5,84,93,0.40105646393305305,0,0,0.5172510845602049,0.24063387835983183
881,1,113,88,0.9630596339250075,1,1,-1.3894622311616025,0.7778357803550044
716,3,8,59,0.21432759405726853,0,0,-0.6634791774330554,0.5285965564343611
151,3,108,142,0.17475536297406324,1,1,1.327569794207683,0.10485321778443794
854,4,87,100,0.9443372761590757,0,0,0.35151487526792924,0.7666023656954455
582,5,47,50,0.9499230848102128,0,0,0.2711973163292275,0.5699538508861277
877,4,54,58,0.14923685442991563,1,1,0.9869680807271372,0.2895421126579494
752,4,53,87,0.7694528615511991,1,0,0.6112781099097158,0.6616717169307194
352,4,20,154,0.4297425041857704,0,1,-0.2660515525759275,0.25784550251146227
544,3,29,173,0.49221571600492164,0,0,0.9364046444473557,0.295329429602953
540,2,36,79,0.4986881464581462,0,1,-1.6889555713384514,0.2992128878748877
725,2,2,80,0.9683715611183437,1,1,-0.6674746708667065,0.9810229366710062
263,4,61,36,0.18466111425008858,1,0,-0.09695096290634649,0.11079666855005314
346,4,58,105,0.7730637352528182,1,1,0.5477290072639642,0.4638382411516909
259,2,40,54,0.005674108359608354,0,0,-0.3249992472868076,0.0034044650157650123
310,5,22,150,0.6286101069088057,1,1,-1.7840606506264338,0.3771660641452834
178,5,116,103,0.6526779766990596,1,0,-1.9244783029318628,0.3916067860194357
55,4,82,51,0.7537062094506878,0,0,-0.06809271589879815,0.45222372567041264
941,2,58,166,0.9259623628061254,1,0,-0.477775547990721,0.7555774176836751
92,5,87,149,0.7538351056556392,1,0,-0.9099771999321457,0.4523010633933835
890,2,45,64,0.7321439858395088,1,0,-1.0772712878834114,0.6392863915037053
23,3,27,34,0.25378751632097496,0,0,0.13377604795241613,0.15227250979258497
781,5,81,58,0.9928397091714795,0,1,1.3022612745694504,0.7957038255028877
341,3,92,77,0.46840881092392583,0,0,0.13386049487057597,0.2810452865543555
527,2,78,82,0.4174501022792231,0,0,1.3156025847823287,0.25047006136753386
296,1,68,150,0.5018775732770935,1,1,-0.373991671692944,0.3011265439662561
500,2,2,174,0.3940564557536834,1,0,0.4434423058876745,0.4364338734522101
462,4,77,138,0.5936375712259545,1,1,1.3520392481720336,0.3561825427355727
539,4,74,154,0.3496245897850264,0,1,-0.1578745739921189,0.20977475387101585
405,2,50,35,0.2399448489445959,1,0,0.02597230419098457,0.14396690936675752
545,1,30,39,0.9279949017957395,0,0,-0.3744837377130308,0.5567969410774437
828,4,117,164,0.927828479970812,1,1,0.5925062392059014,0.7566970879824872
445,1,46,116,0.4962454127806887,0,0,0.902272101124861,0.2977472476684132
374,1,34,53,0.9621473439443035,1,0,0.3512801294073612,0.5772884063665821
149,3,85,145,0.4157171598443574,1,1,-0.22944197161455346,0.24943029590661445
372,3,58,43,0.3873788684666185,0,0,-1.4997235639921145,0.2324273210799711
143,2,67,141,0.9169061357141745,1,1,-0.048429792201083,0.5501436814285047
198,2,78,160,0.6329170030231738,1,0,-0.19195377907542122,0.37975020181390423
953,2,45,95,0.7625173699968822,1,1,0.2359960938860893,0.6575104219981294
107,2,19,123,0.4127438315640213,1,1,0.11679223315885004,0.24764629893841275
492,1,21,135,0.40700166447601516,1,1,1.572408150678301,0.24420099868560907
837,1,112,160,0.08330370487810046,1,0,-0.6964098886802417,0.2499822229268603
954,2,61,111,0.9667438846137733,0,0,-1.5752630524062563,0.7800463307682639
163,1,51,63,0.22795896684210604,0,0,-1.142535401878337,0.1367753801052636
180,2,39,48,0.494267063633931,1,1,-0.6336229864725234,0.2965602381803586
385,3,87,73,0.11461027184607053,0,0,1.082007171583658,0.06876616310764232
563,1,109,24,0.6469536133543663,1,1,-1.2972425802224925,0.3881721680126198
960,4,92,130,0.39087545024776704,1,0,-1.163802195357527,0.4345252701486602
223,4,65,75,0.7676618740924276,0,0,0.41390621142813316,0.46059712445545653
181,3,58,132,0.528378654487965,0,1,0.8493060921909348,0.31702719269277896
268,4,104,25,0.12947931518493772,0,1,-1.549238739344786,0.07768758911096263
876,5,103,68,0.010740508594946019,0,0,-1.7720547279446817,0.20644430515696763
49,1,48,80,0.21244868230030445,0,1,-0.7865365995011847,0.12746920938018266
392,1,115,29,0.7243464948204557,1,0,0.6573621328036797,0.43460789689227336
136,2,99,151,0.8285141276008635,1,1,0.1432267129082201,0.4971084765605181
173,4,101,113,0.3413350356596144,1,0,-0.7499738676124342,0.20480102139576864
918,5,8,154,0.5359250712328545,0,0,0.7394303582035645,0.7215550427397126
21,5,17,147,0.24001329045855602,1,1,0.12430532373222157,0.1440079742751336
335,3,37,20,0.8804432409199607,0,0,-0.10759553495590042,0.5282659445519764
917,3,91,157,0.9652071459091819,1,0,-1.614348927696343,0.7791242875455091
615,3,11,26,0.7529400237269399,1,1,-0.7705185365696876,0.851764014236164
90,1,11,158,0.08888672059183111,0,0,1.956927560346975,0.25333203235509866
475,3,5,125,0.43711858061891895,1,1,-0.3362931255558103,0.46227114837135136
971,3,24,150,0.9905056817499768,1,0,-0.9567936153534755,0.7943034090499861
412,2,110,97,0.22938482931326476,0,0,-0.38225136969759355,0.13763089758795885
538,4,87,41,0.6704716701754788,0,0,0.11908457974518481,0.4022830021052873
541,5,86,39,0.9385634814276566,1,0,0.8833438920034106,0.5631380888565939
667,2,36,34,0.7732033882633873,0,1,0.6210850400888195,0.6639220329580324
203,5,75,147,0.6088601556642789,1,0,-0.6765960082195143,0.3653160933985673
842,1,93,103,0.5067051588955626,0,1,1.2715768337335962,0.5040230953373375
988,5,64,50,0.9288143623370332,0,0,0.8146883607501112,0.75728861740222
159,4,103,35,0.39473336710769535,1,1,-0.44513357677642623,0.2368400202646172
821,2,69,27,0.9012689998845531,1,1,-0.1281982549724623,0.7407613999307319
820,4,40,57,0.43105292900757075,1,1,0.60066908316219,0.45863175740454243
746,2,77,138,0.7565450237588279,1,1,1.0747034916472022,0.6539270142552968
383,4,113,162,0.9157138992674767,1,0,-1.5186678350997536,0.549428339560486
479,1,99,115,0.5506429086282195,1,1,0.07044991143190037,0.3303857451769317
842,2,60,179,0.30987984833425797,1,0,-0.031124638485244407,0.3859279090005548
169,2,72,80,0.050986719658674295,1,1,-0.5706339596290583,0.030592031795204574
832,1,117,69,0.8092599635047751,0,0,-0.575801186082556,0.6855559781028651
922,2,90,129,0.6220099206934171,1,1,1.0543764099101958,0.5732059524160502
688,4,61,37,0.2630456478254958,1,1,0.5346781135654385,0.3578273886952975
354,4,35,165,0.8774116531615896,1,1,2.106634583500347,0.5264469918969538
567,3,108,143,0.9203027637758013,0,1,-0.5697928095749993,0.5521816582654808
69,1,117,20,0.8871660795128758,1,0,0.137134474221502,0.5322996477077255
933,2,10,45,0.6015178983561835,0,1,0.3097002513759764,0.7609107390137102
355,5,5,118,0.9765816071692934,0,0,0.8960840720296066,0.785948964301576
75,2,15,136,0.874805631201768,0,0,1.3584127442822826,0.5248833787210608
798,1,47,50,0.10426040494565936,0,1,0.09361160187692935,0.2625562429673956
664,3,20,138,0.9811059759593443,1,0,-1.094775431437547,0.7886635855756066
630,1,106,93,0.5488063726698508,1,0,-0.7108782567333014,0.5292838236019104
73,2,109,126,0.9200359035579718,0,0,0.1427276172802682,0.552021542134783
755,5,23,84,0.7603414348326818,1,0,1.1227618138884605,0.656204860899609
644,2,99,89,0.6475666753554187,1,0,-1.4464059676332515,0.5885400052132512
797,4,18,79,0.3266723816563636,0,0,-1.170002811589546,0.39600342899381813
830,3,94,40,0.02703002358433415,1,1,0.757153488680802,0.2162180141506005
227,2,45,46,0.27673625244208355,0,1,-1.293627186430819,0.16604175146525013
226,4,6,42,0.6858203228735955,1,1,-1.1250228426365123,0.6114921937241573
925,3,52,147,0.86311490687158,0,0,1.1365374531011008,0.717868944122948
540,2,99,84,0.002346597115479576,1,0,-0.22132181421032843,0.0014079582692877457
449,2,112,77,0.20797377378682225,0,1,-0.2978119807061279,0.12478426427209334
301,5,16,156,0.6730677154020869,1,0,1.368293821588256,0.40384062924125214
646,1,100,161,0.2836351043204063,0,0,-1.0629766552935191,0.3701810625922438
758,5,36,53,0.1417028540536155,0,0,-1.2639845378749435,0.2850217124321693
22,3,56,73,0.08193609822352321,1,1,1.6292125161872049,0.04916165893411393
561,5,14,82,0.637878996824556,1,1,0.23332230564830345,0.38272739809473355
993,2,116,153,0.5948598170283448,0,1,0.6797047502176703,0.5569158902170068
295,3,95,125,0.8586135721496693,0,1,-0.311084075317558,0.5151681432898015
295,4,77,104,0.31483766724526474,1,1,-0.10659842602405876,0.18890260034715883
880,2,87,53,0.13671861833555277,0,1,-0.7037657333489795,0.2820311710013317
80,2,105,78,0.7991550886901845,1,1,0.31812003431479535,0.4794930532141107
409,3,18,19,0.988185924852333,1,0,0.8313729314729292,0.5929115549113998
469,4,31,131,0.3603895406182187,1,1,0.195981910426895,0.21623372437093122
801,2,6,166,0.8653496142399302,0,0,1.060906759356373,0.919209768543958
146,4,59,144,0.7625454707608623,1,0,0.6623956639950512,0.45752728245651736
445,4,60,66,0.9115852947587482,0,0,-1.048442278629491,0.5469511768552489
169,1,5,94,0.42437247658092936,0,0,-0.14474401030249254,0.4546234859485576
791,5,80,173,0.10130150482382427,0,1,-0.44839465826569697,0.26078090289429456
639,1,3,85,0.11835620636492872,1,1,0.7534341225603148,0.47101372381895723
506,4,95,153,0.7631984204580421,0,0,0.4615874653465612,0.4579190522748252
405,3,85,110,0.8633318394983679,1,1,0.1273826667362414,0.5179991036990207
170,4,98,97,0.457016740937051,1,1,1.0135887655432392,0.2742100445622306
923,4,15,111,0.05957088923714593,0,1,-1.8656803034781193,0.23574253354228758
654,4,104,51,0.06670604035978966,1,0,-0.6031302239397506,0.2400236242158738
332,4,66,85,0.5986003500624237,1,1,-0.5182870036312062,0.35916021003745424
425,5,103,65,0.9186243502149701,0,0,0.25173438862110004,0.5511746101289821
731,4,84,140,0.3995835137059165,1,1,0.5528101988448634,0.4397501082235499
725,5,79,116,0.6506198151991558,0,0,-0.001307777430703948,0.5903718891194935
471,3,5,80,0.5420077689567715,1,1,-1.3149598648965986,0.5252046613740629
316,2,83,150,0.8897578444520615,0,1,0.4067717875919572,0.5338547066712369
666,2,54,89,0.8323876116422353,0,1,0.12806183350379338,0.6994325669853412
665,4,102,172,0.19934856016940372,0,0,-1.4687137099617364,0.3196091361016422
607,3,82,114,0.6775430985597185,0,0,-0.2954018880725184,0.6065258591358311
91,1,10,161,0.8475031858095382,0,1,0.374024549208335,0.708501911485723
483,2,106,177,0.930249381812539,1,1,1.6532088234175069,0.5581496290875234
621,5,9,68,0.589927140525222,1,0,-1.0890708737698251,0.7539562843151333
951,4,37,58,0.17591123516051665,0,1,0.790120439288332,0.30554674109630997
535,4,27,152,0.5582320840844456,1,1,-1.0764737527744503,0.33493925045066736
355,1,116,53,0.6658190116583507,0,1,-1.27060848946283,0.3994914069950104
564,1,20,139,0.27248906152006747,0,1,-1.2115912485345524,0.16349343691204046
193,2,101,44,0.9730014821256897,1,0,0.6050139392516197,0.5838008892754138
108,5,28,158,0.22932625130807394,0,0,0.1298931221120807,0.13759575078484435
684,3,78,128,0.9113525217310383,1,1,-0.31468929728369127,0.746811513038623
986,4,12,100,0.4251807575246427,0,1,0.45783198496143157,0.4551084545147856
849,3,48,89,0.0005541648329039361,0,1,0.04082140706978602,0.20033249889974236
591,3,75,120,0.5432890733499786,1,0,0.11051892966675599,0.3259734440099871
59,4,85,79,0.6282858659173466,0,0,-0.30352618455988417,0.3769715195504079
988,5,104,80,0.8693633532082976,0,1,-1.0275470610602402,0.7216180119249787
460,3,98,48,0.5405632384702634,1,0,1.6913071162009194,0.3243379430821581
303,3,63,41,0.09412938215273159,1,0,1.400431616611723,0.05647762929163895
894,5,37,162,0.9268135593062778,1,1,1.5901587035315008,0.7560881355837668
751,2,32,138,0.5653547909254732,1,0,-0.5393148864108894,0.539212874555284
754,5,119,88,0.271531191972179,0,1,-0.6819277125511909,0.3629187151833074
292,3,73,152,0.8988586164884939,1,0,-0.41444496221771515,0.5393151698930962
991,5,109,115,0.12091347236703431,1,1,1.0741069440194984,0.2725480834202206
463,3,53,113,0.09748283901336163,1,1,-0.00019207136786494498,0.05848970340801698
540,4,59,33,0.5350090938005817,0,1,-0.5431916986481097,0.321005456280349
755,2,99,103,0.6248842278062096,1,0,0.3638616780788255,0.5749305366837257
666,4,87,32,0.5109591673914732,1,0,-0.7364489332625039,0.506575500434884
188,2,25,127,0.9289920471124323,1,1,-1.3553905466721528,0.5573952282674594
316,4,63,26,0.2628208347260975,1,0,0.12923495768365506,0.1576925008356585
373,4,27,99,0.9902350758760617,0,1,-0.5160732121259307,0.5941410455256371
948,3,91,75,0.01934933444598741,1,1,-0.013700095673971688,0.21160960066759246
720,3,5,36,0.11853399466015269,1,0,-2.6848596418094988,0.47112039679609163
379,2,99,93,0.18567630602741203,1,0,-0.892078395238444,0.11140578361644722
740,4,111,48,0.07957572705452665,1,0,-0.04505725832055031,0.247745436232716
743,3,4,55,0.4382178664290145,0,0,-1.5163906397599851,0.6629307198574087
406,3,76,161,0.8653721757121197,0,1,-1.4823885456354269,0.5192233054272718
415,1,11,72,0.8207593268801304,0,0,0.038769376606717615,0.6924555961280783
896,1,44,81,0.7447568560476171,1,0,0.7015819154576518,0.6468541136285703
570,1,41,16,0.007409401935457693,1,0,-0.8917160753746192,0.004445641161274616
166,5,63,64,0.8657060267562281,1,1,-0.2621266575213602,0.5194236160537369
725,5,110,72,0.3964990919552148,0,0,-0.23902267684882603,0.4378994551731289
597,1,56,133,0.7316377545238789,0,0,-1.5623142122243816,0.43898265271432735
518,1,48,34,0.7269186844637285,1,1,1.183886079548419,0.4361512106782371
730,4,12,168,0.17752102721853613,0,0,-0.18295745020822007,0.3065126163311217
908,3,106,36,0.515394847584326,0,0,-0.17223959547805534,0.5092369085505956
343,2,39,122,0.9261809589460742,0,0,0.37298340396300117,0.5557085753676445
430,4,56,15,0.26304863008187995,0,1,-1.5599949840012008,0.15782917804912797
205,2,12,150,0.7150278480015348,1,1,0.9199342952920321,0.4290167088009209
654,1,36,129,0.9580510392938707,1,0,1.050610770954795,0.7748306235763225
414,2,67,153,0.3606311756293924,1,1,0.14053169682133324,0.21637870537763543
355,5,108,168,0.38763367269165216,0,1,0.4622084478286435,0.2325802036149913
702,4,40,152,0.45256250920857355,1,1,-0.32607949745109954,0.4715375055251441
419,1,68,117,0.8090392416694437,1,0,0.8632940488115796,0.48542354500166623
475,3,105,153,0.43928472173616095,0,0,-0.8229397071259792,0.26357083304169654
451,5,44,30,0.4862459560073753,0,0,-0.03239832563419534,0.29174757360442516
273,5,36,121,0.2223174897702772,1,0,0.027263486021683294,0.1333904938621663
143,4,7,178,0.9883450653521907,0,0,-0.03868446887516717,0.7930070392113144
830,1,109,77,0.8923541539698983,0,0,1.0691260562901375,0.735412492381939
109,2,15,175,0.6002543130284576,0,1,2.188204837221725,0.36015258781707454
338,2,27,98,0.9605600714599187,1,1,-0.10983704722695203,0.5763360428759512
674,1,18,92,0.68699776674738,0,1,0.47035763382715096,0.6121986600484279
148,1,85,64,0.9591056325191628,0,1,-0.8024274385394559,0.5754633795114976
662,2,45,32,0.16153586673962972,1,1,1.0319214801647911,0.2969215200437778
738,3,85,159,0.2254574069030808,0,1,-0.5174846563181295,0.3352744441418485
669,2,73,133,0.885182463638394,0,0,3.145128115262409,0.7311094781830365
318,3,3,81,0.41987439162662055,0,0,-1.6707397996306834,0.45192463497597235
39,2,38,173,0.3711577041025681,0,0,2.1474451670879215,0.22269462246154084
889,1,2,45,0.7543353563840106,1,0,0.9912221880494576,0.8526012138304064
340,5,9,143,0.6303256601693596,1,1,-1.1222418326765982,0.5781953961016157
808,3,57,89,0.34407159976724266,1,1,2.3194483877696035,0.4064429598603456
213,2,33,117,0.3978605875527269,0,0,-0.9284104099424422,0.23871635253163614
179,5,12,21,0.40838375830015416,0,0,-0.31433085036271674,0.24503025498009248
782,5,50,115,0.12633132806904424,0,1,-1.2965925558700746,0.27579879684142655
940,5,55,127,0.22955392947017839,0,1,-0.1464519051888669,0.3377323576821071
863,1,119,176,0.5375302816025037,1,1,-0.052697279756085895,0.5225181689615022
756,4,80,72,0.7818271522784995,0,0,0.8300306906097307,0.6690962913670997
261,5,48,27,0.41904828442922093,1,1,2.438313702189339,0.25142897065753256
914,5,57,25,0.38335279958595914,1,0,-0.5129606384632788,0.4300116797515755
674,2,12,39,0.6505161535305172,0,0,-2.7526304188822164,0.5903096921183103
188,5,47,64,0.1572538638802129,0,0,0.648498144866606,0.09435231832812774
146,3,70,152,0.3807503244171031,1,0,-0.5503107193325508,0.22845019465026184
873,3,4,47,0.20813623619699384,1,1,1.8184534035563233,0.5248817417181963
289,3,110,38,0.6516462343279148,1,0,-0.03458460830358658,0.39098774059674885
770,4,62,20,0.11236401491607739,1,1,-0.7590907756728349,0.2674184089496464
155,1,94,78,0.44782281960244286,0,1,-1.0129686158622515,0.2686936917614657
294,3,34,114,0.5961820570924085,0,1,0.6228867196642872,0.35770923425544504
297,5,100,61,0.8336754428782402,0,1,-0.27523666302767474,0.5002052657269441
295,3,45,96,0.724551276426105,1,0,1.4677072531302522,0.43473076585566295
681,2,111,55,0.9428631210138628,1,0,-0.2105894989218028,0.7657178726083176
916,1,63,147,0.6798784072529453,0,0,1.4146201601956725,0.6079270443517673
912,3,77,19,0.34918963490017985,0,1,-1.3801342060809683,0.40951378094010793
746,4,26,48,0.231723882514422,0,1,-1.7386196718373588,0.3390343295086532
218,3,119,108,0.05658240365884026,1,0,0.8291876204060151,0.03394944219530416
961,5,24,154,0.27758761670996657,0,1,-0.4644255955231249,0.36655257002597996
551,4,5,81,0.13684868884670076,0,0,-0.2635508620436718,0.28210921330802047
555,3,53,26,0.36922477774168183,1,1,-1.0121939693019963,0.2215348666450091
707,1,100,106,0.7025781392526055,0,0,-1.0855013824413529,0.6215468835515633
773,3,110,59,0.6920340242131459,1,1,0.6356671058768927,0.6152204145278874
953,1,103,65,0.318166429363942,1,1,-0.018847294805892253,0.3908998576183652
590,4,67,167,0.5085523706160879,0,1,-1.0602011493986716,0.30513142236965274
617,1,110,170,0.21677156980179912,1,0,0.790543879481739,0.3300629418810795
750,5,60,57,0.5029767185340183,1,0,1.1749134723991954,0.501786031120411
270,2,58,112,0.5100818762301141,0,0,-0.10883211707319049,0.3060491257380685
321,3,23,104,0.30129683891840187,0,1,1.003199918007952,0.1807781033510411
632,1,94,173,0.2594677962405897,0,0,-1.0018048910119774,0.35568067774435386
82,2,39,171,0.9795744639816819,1,0,0.5772088997676719,0.5877446783890091
334,5,25,72,0.5371235110987537,1,0,0.16175021120274843,0.3222741066592522
723,2,45,19,0.562076631577316,0,0,-0.7915610916450994,0.5372459789463896
976,3,73,15,0.00779409036806189,1,0,2.053058581320267,0.20467645422083713
529,5,33,15,0.18184078163545014,0,0,0.23277499175658944,0.10910446898127009
411,4,44,143,0.3566219618200228,0,0,-0.5908202273024248,0.2139731770920137
451,1,40,137,0.9659807425187686,1,0,0.01962404934305713,0.5795884455112612
691,2,72,151,0.17524173428705758,0,1,-0.8696943863285376,0.30514504057223457
553,2,86,38,0.30328971132686766,1,0,-1.1568783951357542,0.1819738267961206
42,2,81,24,0.9901569937849792,1,1,-0.44941960556272476,0.5940941962709875
548,2,18,43,0.4811086423358961,1,0,-0.3817124302875526,0.2886651854015377
412,3,42,118,0.3184077754702265,0,0,-0.8041738102065689,0.19104466528213587
706,2,78,16,0.6343589204868201,0,0,1.2511133018190026,0.580615352292092
877,2,27,124,0.49630228451644387,0,1,-0.7657765718507682,0.49778137070986633
963,3,10,161,0.957449091641458,1,1,-0.9322290413448805,0.9744694549848747
618,2,39,39,0.08319504799204525,0,1,-1.1857202394120994,0.24991702879522715
375,2,82,136,0.7905479205176613,0,0,-1.281983056749377,0.4743287523105968
455,3,80,106,0.279086378462985,0,1,1.0274516845381663,0.167451827077791
192,5,17,170,0.8066693309902316,1,1,0.2581671684936005,0.48400159859413894
937,3,81,55,0.8477203405828664,1,0,0.690327544544323,0.7086322043497197
850,3,24,52,0.8492228580233985,1,0,1.0184050811282945,0.709533714814039
856,5,89,17,0.866695698888422,0,1,-0.333299760100545,0.7200174193330533
341,4,68,131,0.7181275067830907,1,1,1.4722397618754028,0.4308765040698544
335,2,16,158,0.14240414671486024,1,1,-0.6268901782599082,0.08544248802891614
859,2,43,18,0.051902593498776906,0,0,-1.0957260257980515,0.23114155609926615
553,3,98,96,0.3407652437808578,0,0,0.3736166600518985,0.2044591462685147
710,3,53,134,0.49506985861107744,1,1,0.14454787794849708,0.4970419151666465
500,1,83,143,0.3026209007395526,0,1,0.14295975553570442,0.18157254044373156
453,1,90,168,0.742206933925596,0,0,1.0153213416858464,0.4453241603553576
639,2,5,134,0.7224434777679247,1,0,0.10621096450225327,0.8334660866607548
816,5,111,166,0.9719245011137444,0,1,0.3130518090143498,0.7831547006682467
347,4,41,178,0.4005730904994095,1,1,1.3596025785247132,0.24034385429964567
812,5,95,168,0.7857276608097634,1,0,0.26668097538965574,0.671436596485858
259,1,57,87,0.7411999707403069,0,1,0.4942590342593519,0.4447199824441841
414,3,70,82,0.9887495172422937,1,1,-1.4177143502803906,0.5932497103453762
914,3,44,85,0.7736152512093648,0,0,3.7191514806707002,0.6641691507256189
955,3,102,171,0.2835745307020622,0,0,-1.5908423015301123,0.3701447184212373
925,3,15,61,0.015272399127733927,1,0,-0.5393293516144726,0.20916343947664037
329,2,107,139,0.9681661544787779,0,0,-0.5695672828022663,0.5808996926872667
846,1,26,118,0.716069043844747,1,1,2.1080155188991494,0.6296414263068482
937,5,106,25,0.8126066279358483,0,0,-0.6005993732770544,0.6875639767615089
978,5,4,95,0.7932441544287523,1,0,0.4418794378824984,0.8759464926572513
40,1,3,47,0.7357610899931691,1,1,-0.5627657915113431,0.6414566539959015
750,3,12,135,0.7514744685841753,1,1,-1.0400970607698323,0.6508846811505051
996,3,66,88,0.9294581847738685,0,0,0.5703553529856066,0.757674910864321
769,4,33,73,0.9141112819284737,0,1,-0.7189663531217777,0.7484667691570841
248,5,72,25,0.37922674583998295,1,0,0.20758990279243608,0.22753604750398976
767,3,98,36,0.030961523632847876,1,0,0.62669252196931,0.21857691417970873
123,4,5,141,0.0386815934960667,1,0,1.9067548977580906,0.22320895609764002
490,5,64,157,0.4466383645234687,0,1,-1.2621749615700713,0.2679830187140812
633,5,89,63,0.8349795299004072,0,1,-0.15281519652678802,0.7009877179402444
467,2,52,151,0.8476112266155218,0,1,-0.11146939757098899,0.508566735969313
705,5,111,106,0.4043895812299244,1,1,0.0009280943752601162,0.44263374873795464
255,3,80,72,0.30161162534796726,1,1,2.5688013229158995,0.18096697520878036
614,1,6,89,0.5066014444315459,0,0,-0.17333256361385957,0.7039608666589274
651,4,65,128,0.8325432068699375,0,0,-2.5205895975447494,0.6995259241219625
641,5,47,165,0.636496119677168,1,0,-0.1984308619237716,0.5818976718063008
303,2,17,96,0.13980581365953482,0,0,-0.11837721280315727,0.08388348819572089
319,3,114,72,0.36223394365855777,0,1,-0.24104162959350006,0.21734036619513467
272,2,28,140,0.5554259151915379,0,0,-0.7186441978495999,0.3332555491149228
472,1,11,101,0.538262431287172,1,0,-1.3213016361473675,0.5229574587723032
594,5,28,79,0.8306340200887075,1,1,2.159491039670511,0.4983804120532245
375,1,99,90,0.9321717638406569,0,1,0.31829347193789237,0.5593030583043941
421,3,72,103,0.10046309417525578,1,0,-0.19224027576583907,0.060277856505153465
300,1,98,38,0.2244075903458883,1,0,2.127625966600811,0.134644554207533
234,4,56,24,0.3921569106394216,1,0,-0.8686576848333946,0.23529414638365295
664,5,15,124,0.29639808145102786,0,0,0.6024084101916778,0.3778388488706167
819,4,47,43,0.40829049495844283,0,0,-1.2490613850883783,0.4449742969750657
304,4,25,102,0.040721228615231975,1,0,0.7507584630260073,0.024432737169139185
863,5,67,143,0.066013270162815,0,1,-1.134495292617693,0.239607962097689
579,5,33,50,0.8383614779370744,1,0,0.4704630560934891,0.5030168867622447
184,5,116,77,0.10258178411188701,1,0,1.9532357789016481,0.061549070467132205
378,2,46,176,0.8240751119947495,1,0,0.09344959438660917,0.49444506719684966
27,3,39,20,0.30651200180303506,1,1,-2.1925814643386885,0.18390720108182104
58,5,118,139,0.3092233698888558,0,0,0.03577148065465651,0.18553402193331348
349,2,63,42,0.10074702812680714,0,0,0.4804520197799127,0.06044821687608428
465,4,22,164,0.013263381483498704,0,0,0.900983980792572,0.007958028890099222
801,1,58,82,0.35528860844538523,0,1,1.4735914934830547,0.4131731650672311
151,5,32,16,0.8353569062939832,1,0,1.524570642908565,0.5012141437763898
842,4,86,133,0.9199554645380619,0,1,-0.13093983802673698,0.751973278722837
249,4,69,39,0.061585556130329566,0,0,-0.6594385477689149,0.03695133367819774
155,5,88,74,0.030908063805608732,0,1,-1.1185105406460238,0.01854483828336524
705,2,112,97,0.15880062013033347,0,1,-0.5399497460119977,0.29528037207820007
778,3,88,137,0.7662898086856959,1,1,0.4765305156047582,0.6597738852114174
612,5,42,84,0.20488276602347477,0,1,-1.3486478142291687,0.3229296596140849
133,1,25,156,0.23081037439446594,1,0,-0.9268602654284844,0.13848622463667956
133,5,64,94,0.8889426978912893,0,1,0.5622990880945653,0.5333656187347736
402,2,54,71,0.8749490387585347,1,0,-0.6464871219713128,0.5249694232551207
461,3,38,70,0.6702892194201687,1,1,0.36998623360719085,0.40217353165210123
998,3,97,147,0.16401378048147897,0,0,-0.8143101958053717,0.2984082682888874
300,4,109,124,0.38114918965157185,1,0,0.28779830310251087,0.2286895137909431
